time,open,high,low,close,volume
2025-10-07 18:15:00+00:00,256.035,256.09,255.975,256.04,13078
2025-10-07 18:20:00+00:00,256.08,256.1,256.02,256.02,5039
2025-10-07 18:25:00+00:00,256.02,256.145,255.96,256.06,13402
2025-10-07 18:30:00+00:00,256.07,256.09,256.01,256.05,5641
2025-10-07 18:35:00+00:00,256.05,256.2,256.05,256.16,5476
2025-10-07 18:40:00+00:00,256.155,256.155,256.06,256.12,5289
2025-10-07 18:45:00+00:00,256.19,256.19,256.05,256.075,5344
2025-10-07 18:50:00+00:00,256.07,256.17,256.01,256.13,9904
2025-10-07 18:55:00+00:00,256.11,256.15,256.05,256.15,9683
2025-10-07 19:00:00+00:00,256.17,256.29,256.15,256.175,11644
2025-10-07 19:05:00+00:00,256.185,256.25,256.06,256.22,10342
2025-10-07 19:10:00+00:00,256.2,256.3,256.2,256.28,11996
2025-10-07 19:15:00+00:00,256.26,256.28,255.98,256.02,10906
2025-10-07 19:20:00+00:00,256.005,256.075,255.91,255.965,25428
2025-10-07 19:25:00+00:00,255.965,256.05,255.96,256.01,91979
2025-10-07 19:30:00+00:00,256.0,256.065,255.92,256.01,14517
2025-10-07 19:35:00+00:00,256.02,256.12,255.98,256.08,12937
2025-10-07 19:40:00+00:00,256.17,256.57,256.17,256.52,19088
2025-10-07 19:45:00+00:00,256.545,256.605,256.41,256.44,27039
2025-10-07 19:50:00+00:00,256.46,256.57,256.35,256.52,37312
2025-10-07 19:55:00+00:00,256.55,256.57,256.24,256.48,53641
2025-10-08 13:30:00+00:00,256.53,257.63,256.39,256.62,49514
2025-10-08 13:35:00+00:00,256.68,256.85,256.125,256.28,22448
2025-10-08 13:40:00+00:00,256.23,257.42,256.23,256.91,15133
2025-10-08 13:45:00+00:00,256.92,257.53,256.88,257.405,24546
2025-10-08 13:50:00+00:00,257.36,257.89,257.33,257.35,19750
2025-10-08 13:55:00+00:00,257.26,257.335,257.025,257.185,18528
2025-10-08 14:00:00+00:00,257.21,257.77,257.19,257.33,35607
2025-10-08 14:05:00+00:00,257.3,257.76,257.27,257.695,15463
2025-10-08 14:10:00+00:00,257.79,258.12,257.75,257.77,11773
2025-10-08 14:15:00+00:00,257.795,258.15,257.715,257.84,13641
2025-10-08 14:20:00+00:00,257.87,257.99,257.7,257.87,6851
2025-10-08 14:25:00+00:00,257.835,257.92,257.65,257.83,13156
2025-10-08 14:30:00+00:00,257.84,257.84,257.56,257.585,9661
2025-10-08 14:35:00+00:00,257.6,257.63,257.205,257.45,9879
2025-10-08 14:40:00+00:00,257.43,257.485,257.34,257.41,5082
2025-10-08 14:45:00+00:00,257.4,257.56,257.32,257.44,5991
2025-10-08 14:50:00+00:00,257.47,257.695,257.3,257.695,6977
2025-10-08 14:55:00+00:00,257.68,257.68,257.42,257.61,5260
2025-10-08 15:00:00+00:00,257.57,258.18,257.57,258.18,9489
2025-10-08 15:05:00+00:00,258.125,258.38,258.025,258.17,9081
2025-10-08 15:10:00+00:00,258.215,258.42,258.17,258.205,7638
2025-10-08 15:15:00+00:00,258.22,258.22,257.98,257.98,9238
2025-10-08 15:20:00+00:00,257.975,258.31,257.975,258.3,9254
2025-10-08 15:25:00+00:00,258.3,258.44,258.01,258.04,7139
2025-10-08 15:30:00+00:00,258.05,258.07,257.73,257.81,6903
2025-10-08 15:35:00+00:00,257.8,257.945,257.75,257.94,7522
2025-10-08 15:40:00+00:00,257.905,257.91,257.58,257.7,4542
2025-10-08 15:45:00+00:00,257.745,257.875,257.725,257.79,5010
2025-10-08 15:50:00+00:00,257.84,258.03,257.84,258.01,5804
2025-10-08 15:55:00+00:00,257.965,258.06,257.93,257.95,4606
2025-10-08 16:00:00+00:00,257.93,257.96,257.79,257.79,6022
2025-10-08 16:05:00+00:00,257.88,258.07,257.81,258.02,8241
2025-10-08 16:10:00+00:00,258.06,258.5,258.05,258.35,13010
2025-10-08 16:15:00+00:00,258.325,258.35,258.16,258.17,10458
2025-10-08 16:20:00+00:00,258.14,258.25,258.07,258.19,6425
2025-10-08 16:25:00+00:00,258.2,258.33,258.14,258.25,9942
2025-10-08 16:30:00+00:00,258.18,258.33,258.17,258.23,8118
2025-10-08 16:35:00+00:00,258.19,258.245,258.005,258.11,6597
2025-10-08 16:40:00+00:00,258.1,258.1,257.97,258.055,5818
2025-10-08 16:45:00+00:00,258.0,258.0,257.75,257.87,7315
2025-10-08 16:50:00+00:00,257.905,257.905,257.63,257.65,3098
2025-10-08 16:55:00+00:00,257.67,257.815,257.65,257.8,7662
2025-10-08 17:00:00+00:00,257.84,257.985,257.76,257.91,18244
2025-10-08 17:05:00+00:00,257.91,257.91,257.82,257.91,16071
2025-10-08 17:10:00+00:00,257.91,258.08,257.87,258.07,10470
2025-10-08 17:15:00+00:00,257.99,258.09,257.825,257.83,6018
2025-10-08 17:20:00+00:00,257.82,257.95,257.8,257.95,6372
2025-10-08 17:25:00+00:00,257.9,257.95,257.86,257.91,5490
2025-10-08 17:30:00+00:00,257.925,258.19,257.925,258.17,8582
2025-10-08 17:35:00+00:00,258.14,258.17,257.94,257.94,6737
2025-10-08 17:40:00+00:00,257.96,257.98,257.73,257.75,11566
2025-10-08 17:45:00+00:00,257.74,257.87,257.69,257.755,12831
2025-10-08 17:50:00+00:00,257.755,257.945,257.68,257.885,9070
2025-10-08 17:55:00+00:00,257.84,257.855,257.745,257.815,5912
2025-10-08 18:00:00+00:00,257.875,257.875,257.69,257.755,8481
2025-10-08 18:05:00+00:00,257.73,258.07,257.66,258.025,8718
2025-10-08 18:10:00+00:00,257.945,258.04,257.87,257.905,8124
2025-10-08 18:15:00+00:00,257.905,258.18,257.905,258.06,7877
2025-10-08 18:20:00+00:00,258.01,258.045,257.93,257.97,6807
2025-10-08 18:25:00+00:00,257.99,258.07,257.91,257.91,6044
2025-10-08 18:30:00+00:00,257.9,257.98,257.87,257.95,5661
2025-10-08 18:35:00+00:00,257.935,257.99,257.875,257.96,4702
2025-10-08 18:40:00+00:00,257.895,257.98,257.83,257.94,2990
2025-10-08 18:45:00+00:00,257.91,257.96,257.87,257.935,4463
2025-10-08 18:50:00+00:00,257.92,257.93,257.86,257.89,5162
2025-10-08 18:55:00+00:00,257.9,257.91,257.77,257.84,3396
2025-10-08 19:00:00+00:00,257.815,258.0,257.75,258.0,3937
2025-10-08 19:05:00+00:00,258.01,258.03,257.885,257.95,5906
2025-10-08 19:10:00+00:00,257.965,258.09,257.9,258.065,4545
2025-10-08 19:15:00+00:00,258.11,258.13,257.925,258.01,7428
2025-10-08 19:20:00+00:00,257.99,258.32,257.98,258.3,10436
2025-10-08 19:25:00+00:00,258.285,258.42,258.24,258.25,13126
2025-10-08 19:30:00+00:00,258.24,258.37,258.18,258.37,13332
2025-10-08 19:35:00+00:00,258.41,258.45,258.33,258.36,10702
2025-10-08 19:40:00+00:00,258.42,258.42,258.315,258.335,9160
2025-10-08 19:45:00+00:00,258.33,258.33,258.0,258.09,22970
2025-10-08 19:50:00+00:00,258.1,258.38,258.075,258.38,35016
2025-10-08 19:55:00+00:00,258.38,258.38,257.89,258.02,71736
2025-10-09 13:30:00+00:00,257.95,257.96,256.37,256.43,38182
2025-10-09 13:35:00+00:00,256.59,256.96,256.54,256.94,8108
2025-10-09 13:40:00+00:00,256.96,256.96,255.515,255.58,22448
2025-10-09 13:45:00+00:00,255.725,256.115,255.36,256.115,15546
2025-10-09 13:50:00+00:00,256.01,256.02,254.83,254.86,11593
2025-10-09 13:55:00+00:00,254.88,255.32,254.78,255.18,15029
2025-10-09 14:00:00+00:00,255.185,255.55,255.185,255.53,14934
2025-10-09 14:05:00+00:00,255.56,255.615,255.12,255.4,10965
2025-10-09 14:10:00+00:00,255.42,255.615,255.175,255.53,13466
2025-10-09 14:15:00+00:00,255.58,255.79,255.29,255.33,17851
2025-10-09 14:20:00+00:00,255.38,255.55,255.01,255.055,12390
2025-10-09 14:25:00+00:00,255.05,255.18,254.83,254.9,13574
2025-10-09 14:30:00+00:00,254.89,255.11,254.58,254.89,16968
2025-10-09 14:35:00+00:00,254.835,254.97,254.75,254.95,15708
2025-10-09 14:40:00+00:00,255.005,255.09,254.84,254.92,10484
2025-10-09 14:45:00+00:00,254.88,254.99,254.75,254.97,6327
2025-10-09 14:50:00+00:00,255.09,255.19,255.0,255.04,7434
2025-10-09 14:55:00+00:00,255.04,255.16,254.895,254.93,10454
2025-10-09 15:00:00+00:00,254.97,255.21,254.97,255.1,9738
2025-10-09 15:05:00+00:00,255.06,255.13,254.735,254.94,15882
2025-10-09 15:10:00+00:00,254.935,255.16,254.92,255.075,5381
2025-10-09 15:15:00+00:00,255.07,255.105,254.81,254.91,11579
2025-10-09 15:20:00+00:00,254.91,255.085,254.78,254.78,15329
2025-10-09 15:25:00+00:00,254.83,254.835,254.64,254.655,13193
2025-10-09 15:30:00+00:00,254.605,254.605,254.33,254.43,11286
2025-10-09 15:35:00+00:00,254.43,254.435,254.22,254.245,5388
2025-10-09 15:40:00+00:00,254.19,254.21,253.82,254.15,24227
2025-10-09 15:45:00+00:00,254.18,254.38,254.16,254.36,16529
2025-10-09 15:50:00+00:00,254.34,254.37,254.05,254.31,13473
2025-10-09 15:55:00+00:00,254.31,254.34,254.085,254.09,11850
2025-10-09 16:00:00+00:00,254.13,254.415,254.12,254.36,13064
2025-10-09 16:05:00+00:00,254.39,254.72,254.385,254.62,15224
2025-10-09 16:10:00+00:00,254.57,254.57,254.385,254.425,10180
2025-10-09 16:15:00+00:00,254.35,254.435,254.25,254.345,10251
2025-10-09 16:20:00+00:00,254.355,254.355,253.785,253.97,12296
2025-10-09 16:25:00+00:00,253.97,254.01,253.81,254.01,8089
2025-10-09 16:30:00+00:00,253.93,253.96,253.84,253.91,9705
2025-10-09 16:35:00+00:00,253.96,253.98,253.91,253.92,6128
2025-10-09 16:40:00+00:00,253.94,253.94,253.55,253.8,9789
2025-10-09 16:45:00+00:00,253.765,253.96,253.615,253.95,5306
2025-10-09 16:50:00+00:00,253.985,254.03,253.9,253.9,7337
2025-10-09 16:55:00+00:00,253.83,253.85,253.6,253.77,8263
2025-10-09 17:00:00+00:00,253.74,253.82,253.54,253.57,5248
2025-10-09 17:05:00+00:00,253.675,253.88,253.56,253.83,5467
2025-10-09 17:10:00+00:00,253.81,253.82,253.25,253.265,8738
2025-10-09 17:15:00+00:00,253.275,253.38,253.2,253.29,6331
2025-10-09 17:20:00+00:00,253.3,253.49,253.3,253.405,6624
2025-10-09 17:25:00+00:00,253.35,253.45,253.3,253.4,4327
2025-10-09 17:30:00+00:00,253.4,253.43,253.14,253.32,8916
2025-10-09 17:35:00+00:00,253.335,253.74,253.29,253.725,9363
2025-10-09 17:40:00+00:00,253.7,253.72,253.36,253.455,10345
2025-10-09 17:45:00+00:00,253.48,253.58,253.365,253.55,6701
2025-10-09 17:50:00+00:00,253.535,253.68,253.43,253.465,6902
2025-10-09 17:55:00+00:00,253.475,253.7,253.445,253.62,6270
2025-10-09 18:00:00+00:00,253.63,253.79,253.62,253.64,11437
2025-10-09 18:05:00+00:00,253.64,253.655,253.485,253.53,10255
2025-10-09 18:10:00+00:00,253.6,253.75,253.48,253.72,6588
2025-10-09 18:15:00+00:00,253.72,253.84,253.65,253.71,6200
2025-10-09 18:20:00+00:00,253.71,253.78,253.56,253.58,3971
2025-10-09 18:25:00+00:00,253.58,253.655,253.43,253.45,5541
2025-10-09 18:30:00+00:00,253.42,253.57,253.41,253.57,4652
2025-10-09 18:35:00+00:00,253.58,253.64,253.5,253.62,5256
2025-10-09 18:40:00+00:00,253.63,253.65,253.395,253.395,8413
2025-10-09 18:45:00+00:00,253.38,253.485,253.32,253.485,8555
2025-10-09 18:50:00+00:00,253.525,253.725,253.515,253.63,11220
2025-10-09 18:55:00+00:00,253.655,253.81,253.65,253.81,9631
2025-10-09 19:00:00+00:00,253.79,253.885,253.72,253.84,6764
2025-10-09 19:05:00+00:00,253.79,254.0,253.65,254.0,9188
2025-10-09 19:10:00+00:00,254.02,254.07,253.94,254.01,7457
2025-10-09 19:15:00+00:00,254.01,254.035,253.91,253.91,9711
2025-10-09 19:20:00+00:00,253.835,254.09,253.815,254.03,11901
2025-10-09 19:25:00+00:00,253.99,253.99,253.76,253.78,8102
2025-10-09 19:30:00+00:00,253.74,253.82,253.645,253.66,19635
2025-10-09 19:35:00+00:00,253.65,253.77,253.56,253.705,11442
2025-10-09 19:40:00+00:00,253.685,253.73,253.625,253.7,11062
2025-10-09 19:45:00+00:00,253.63,253.7,253.595,253.645,8651
2025-10-09 19:50:00+00:00,253.74,254.27,253.74,254.255,38067
2025-10-09 19:55:00+00:00,254.26,254.29,253.91,254.03,43042
2025-10-10 13:30:00+00:00,254.915,255.5,254.54,255.29,25187
2025-10-10 13:35:00+00:00,255.34,256.08,254.94,256.08,19518
2025-10-10 13:40:00+00:00,256.14,256.36,255.53,255.53,18825
2025-10-10 13:45:00+00:00,255.39,255.86,255.35,255.48,16463
2025-10-10 13:50:00+00:00,255.44,255.455,255.06,255.18,10884
2025-10-10 13:55:00+00:00,255.18,255.59,254.92,255.485,11949
2025-10-10 14:00:00+00:00,255.625,255.855,255.15,255.27,24438
2025-10-10 14:05:00+00:00,255.28,255.585,254.79,255.52,18844
2025-10-10 14:10:00+00:00,255.64,255.97,255.04,255.04,10029
2025-10-10 14:15:00+00:00,255.06,255.24,254.83,255.1,8386
2025-10-10 14:20:00+00:00,255.17,255.53,255.16,255.46,5613
2025-10-10 14:25:00+00:00,255.56,255.655,255.09,255.09,8907
2025-10-10 14:30:00+00:00,255.04,255.24,255.04,255.09,8773
2025-10-10 14:35:00+00:00,255.095,255.16,255.01,255.12,8077
2025-10-10 14:40:00+00:00,255.16,255.28,255.07,255.11,6744
2025-10-10 14:45:00+00:00,255.1,255.34,255.05,255.27,8332
2025-10-10 14:50:00+00:00,255.3,255.3,254.86,254.865,5790
2025-10-10 14:55:00+00:00,254.88,254.88,252.57,253.07,27353
2025-10-10 15:00:00+00:00,253.11,253.11,251.08,251.69,64045
2025-10-10 15:05:00+00:00,251.57,251.75,250.235,250.24,77557
2025-10-10 15:10:00+00:00,250.28,251.86,250.05,251.46,60235
2025-10-10 15:15:00+00:00,251.43,251.44,250.04,250.38,36225
2025-10-10 15:20:00+00:00,250.29,250.29,248.98,249.02,70706
2025-10-10 15:25:00+00:00,249.03,250.17,248.95,249.13,49022
2025-10-10 15:30:00+00:00,249.09,249.09,248.4,248.9,48456
2025-10-10 15:35:00+00:00,248.79,249.36,248.69,248.765,32158
2025-10-10 15:40:00+00:00,248.73,249.7,248.57,249.67,22955
2025-10-10 15:45:00+00:00,249.715,250.04,249.22,249.43,19500
2025-10-10 15:50:00+00:00,249.41,249.73,249.15,249.46,23638
2025-10-10 15:55:00+00:00,249.435,249.435,248.54,248.75,21809
2025-10-10 16:00:00+00:00,248.77,248.77,247.83,247.83,73609
2025-10-10 16:05:00+00:00,247.86,248.63,247.845,248.56,10251
2025-10-10 16:10:00+00:00,248.4,249.0,248.23,248.9,7415
2025-10-10 16:15:00+00:00,248.84,248.93,248.38,248.565,10967
2025-10-10 16:20:00+00:00,248.49,248.83,248.29,248.59,9617
2025-10-10 16:25:00+00:00,248.495,248.805,248.495,248.61,12487
2025-10-10 16:30:00+00:00,248.58,249.015,248.42,248.44,10607
2025-10-10 16:35:00+00:00,248.49,248.74,248.3,248.49,6906
2025-10-10 16:40:00+00:00,248.48,248.51,247.95,247.95,9434
2025-10-10 16:45:00+00:00,247.9,248.41,247.84,247.86,8549
2025-10-10 16:50:00+00:00,247.82,247.85,247.33,247.52,17144
2025-10-10 16:55:00+00:00,247.57,247.85,247.45,247.495,10935
2025-10-10 17:00:00+00:00,247.435,247.645,247.07,247.3,9631
2025-10-10 17:05:00+00:00,247.37,247.42,247.19,247.315,10973
2025-10-10 17:10:00+00:00,247.46,247.68,247.085,247.14,13693
2025-10-10 17:15:00+00:00,247.16,247.61,247.15,247.33,11781
2025-10-10 17:20:00+00:00,247.41,247.75,247.19,247.57,13849
2025-10-10 17:25:00+00:00,247.65,247.86,247.56,247.79,9369
2025-10-10 17:30:00+00:00,247.74,248.08,247.71,248.075,10276
2025-10-10 17:35:00+00:00,248.02,248.31,247.93,247.93,10244
2025-10-10 17:40:00+00:00,248.005,248.41,248.005,248.19,21007
2025-10-10 17:45:00+00:00,248.205,248.555,248.03,248.26,20901
2025-10-10 17:50:00+00:00,248.295,248.295,248.06,248.16,13868
2025-10-10 17:55:00+00:00,248.16,248.34,247.74,247.96,13963
2025-10-10 18:00:00+00:00,248.05,248.05,247.48,247.58,14672
2025-10-10 18:05:00+00:00,247.605,247.65,247.44,247.5,9826
2025-10-10 18:10:00+00:00,247.44,247.7,247.34,247.67,15329
2025-10-10 18:15:00+00:00,247.625,247.79,247.12,247.25,10967
2025-10-10 18:20:00+00:00,247.37,247.57,247.3,247.49,11074
2025-10-10 18:25:00+00:00,247.53,247.53,247.08,247.16,8909
2025-10-10 18:30:00+00:00,247.165,247.29,246.56,246.56,19537
2025-10-10 18:35:00+00:00,246.545,246.7,246.47,246.58,21027
2025-10-10 18:40:00+00:00,246.57,246.57,246.14,246.14,14807
2025-10-10 18:45:00+00:00,246.195,246.52,246.075,246.24,11323
2025-10-10 18:50:00+00:00,246.24,246.275,245.84,245.91,12653
2025-10-10 18:55:00+00:00,245.925,246.21,245.84,246.005,10028
2025-10-10 19:00:00+00:00,246.0,246.41,246.0,246.29,15842
2025-10-10 19:05:00+00:00,246.25,246.29,246.12,246.16,7491
2025-10-10 19:10:00+00:00,246.18,246.21,245.89,246.12,11463
2025-10-10 19:15:00+00:00,246.11,246.34,246.03,246.2,14166
2025-10-10 19:20:00+00:00,246.15,246.22,246.02,246.02,10323
2025-10-10 19:25:00+00:00,246.065,246.21,245.94,246.18,13447
2025-10-10 19:30:00+00:00,246.22,246.48,246.06,246.09,16139
2025-10-10 19:35:00+00:00,246.06,246.08,245.9,245.955,16729
2025-10-10 19:40:00+00:00,245.93,246.98,245.93,246.88,23670
2025-10-10 19:45:00+00:00,246.9,246.94,246.22,246.23,19003
2025-10-10 19:50:00+00:00,246.22,246.22,245.16,245.33,37325
2025-10-10 19:55:00+00:00,245.225,245.57,244.66,245.295,122467
2025-10-13 13:30:00+00:00,249.305,249.305,246.66,246.78,44125
2025-10-13 13:35:00+00:00,246.73,247.19,245.6,247.13,26574
2025-10-13 13:40:00+00:00,247.11,247.29,246.71,246.81,19962
2025-10-13 13:45:00+00:00,246.7,247.04,246.17,246.87,21170
2025-10-13 13:50:00+00:00,246.76,247.515,246.52,246.53,19876
2025-10-13 13:55:00+00:00,246.67,247.09,246.635,246.64,17029
2025-10-13 14:00:00+00:00,246.635,247.225,246.55,247.225,39521
2025-10-13 14:05:00+00:00,247.27,247.6,247.12,247.545,17485
2025-10-13 14:10:00+00:00,247.49,247.54,247.14,247.36,12637
2025-10-13 14:15:00+00:00,247.34,247.46,246.69,246.69,13579
2025-10-13 14:20:00+00:00,246.75,246.81,246.17,246.74,11658
2025-10-13 14:25:00+00:00,246.69,246.69,246.3,246.39,8643
2025-10-13 14:30:00+00:00,246.39,246.69,246.25,246.645,16433
2025-10-13 14:35:00+00:00,246.665,247.41,246.665,247.35,20202
2025-10-13 14:40:00+00:00,247.355,247.43,246.985,247.01,14710
2025-10-13 14:45:00+00:00,247.06,247.55,247.045,247.31,13731
2025-10-13 14:50:00+00:00,247.31,247.47,247.05,247.31,7820
2025-10-13 14:55:00+00:00,247.265,247.265,246.83,246.83,7653
2025-10-13 15:00:00+00:00,246.935,247.21,246.74,247.01,11003
2025-10-13 15:05:00+00:00,247.05,247.495,246.995,247.47,8048
2025-10-13 15:10:00+00:00,247.44,247.83,247.36,247.57,11305
2025-10-13 15:15:00+00:00,247.53,247.68,247.24,247.66,11151
2025-10-13 15:20:00+00:00,247.73,247.95,247.73,247.85,7750
2025-10-13 15:25:00+00:00,247.825,248.62,247.825,248.62,13136
2025-10-13 15:30:00+00:00,248.6,248.7,248.38,248.585,18979
2025-10-13 15:35:00+00:00,248.61,248.91,248.61,248.78,7713
2025-10-13 15:40:00+00:00,248.73,248.97,248.47,248.56,12721
2025-10-13 15:45:00+00:00,248.57,248.87,248.54,248.8,5588
2025-10-13 15:50:00+00:00,248.85,248.91,248.66,248.765,5431
2025-10-13 15:55:00+00:00,248.78,248.86,248.71,248.79,5230
2025-10-13 16:00:00+00:00,248.78,249.19,248.75,249.155,8821
2025-10-13 16:05:00+00:00,249.1,249.19,248.76,248.9,6309
2025-10-13 16:10:00+00:00,248.93,249.125,248.83,249.125,4981
2025-10-13 16:15:00+00:00,249.13,249.34,249.04,249.34,7138
2025-10-13 16:20:00+00:00,249.19,249.55,249.01,249.38,10471
2025-10-13 16:25:00+00:00,249.29,249.3,249.07,249.18,2433
2025-10-13 16:30:00+00:00,249.16,249.21,249.015,249.05,9560
2025-10-13 16:35:00+00:00,249.12,249.19,248.93,248.93,3985
2025-10-13 16:40:00+00:00,248.855,248.9,248.63,248.68,5150
2025-10-13 16:45:00+00:00,248.65,248.96,248.57,248.95,13977
2025-10-13 16:50:00+00:00,248.95,249.24,248.85,249.22,7351
2025-10-13 16:55:00+00:00,249.21,249.58,249.2,249.5,4398
2025-10-13 17:00:00+00:00,249.59,249.67,249.47,249.53,3417
2025-10-13 17:05:00+00:00,249.49,249.65,249.49,249.59,4142
2025-10-13 17:10:00+00:00,249.53,249.54,248.98,249.05,7744
2025-10-13 17:15:00+00:00,249.045,249.07,248.905,249.015,6117
2025-10-13 17:20:00+00:00,249.03,249.27,249.0,249.18,3028
2025-10-13 17:25:00+00:00,249.14,249.14,248.96,249.07,3968
2025-10-13 17:30:00+00:00,249.11,249.145,249.03,249.145,4553
2025-10-13 17:35:00+00:00,249.17,249.17,248.98,249.05,6139
2025-10-13 17:40:00+00:00,249.04,249.09,248.895,248.905,14546
2025-10-13 17:45:00+00:00,248.875,249.04,248.875,249.01,5721
2025-10-13 17:50:00+00:00,248.98,248.98,248.78,248.93,5242
2025-10-13 17:55:00+00:00,248.87,249.02,248.72,249.02,4152
2025-10-13 18:00:00+00:00,249.04,249.12,248.86,248.92,6782
2025-10-13 18:05:00+00:00,248.92,249.02,248.89,249.0,5825
2025-10-13 18:10:00+00:00,248.97,249.02,248.81,248.83,6143
2025-10-13 18:15:00+00:00,248.85,248.97,248.84,248.94,5403
2025-10-13 18:20:00+00:00,248.94,249.28,248.93,249.27,6035
2025-10-13 18:25:00+00:00,249.24,249.3,249.12,249.18,13966
2025-10-13 18:30:00+00:00,249.17,249.24,248.94,249.03,4441
2025-10-13 18:35:00+00:00,249.04,249.16,248.705,248.705,9421
2025-10-13 18:40:00+00:00,248.73,248.86,248.465,248.68,9504
2025-10-13 18:45:00+00:00,248.63,248.68,248.49,248.56,5821
2025-10-13 18:50:00+00:00,248.58,248.665,248.455,248.455,3820
2025-10-13 18:55:00+00:00,248.525,248.57,248.35,248.46,6064
2025-10-13 19:00:00+00:00,248.5,248.51,248.17,248.18,6704
2025-10-13 19:05:00+00:00,248.19,248.55,248.13,248.53,12293
2025-10-13 19:10:00+00:00,248.54,248.63,248.355,248.41,6500
2025-10-13 19:15:00+00:00,248.415,248.645,248.36,248.53,8904
2025-10-13 19:20:00+00:00,248.54,248.715,248.475,248.54,6641
2025-10-13 19:25:00+00:00,248.54,248.54,248.265,248.36,9804
2025-10-13 19:30:00+00:00,248.28,248.33,248.16,248.33,7955
2025-10-13 19:35:00+00:00,248.37,248.38,248.205,248.38,9325
2025-10-13 19:40:00+00:00,248.375,248.57,248.375,248.51,10808
2025-10-13 19:45:00+00:00,248.5,248.5,248.07,248.18,14282
2025-10-13 19:50:00+00:00,248.18,248.41,248.04,248.04,28975
2025-10-13 19:55:00+00:00,248.05,248.05,247.34,247.54,68668
2025-10-14 13:30:00+00:00,246.615,246.99,245.55,246.475,38620
2025-10-14 13:35:00+00:00,246.46,246.84,246.06,246.13,18553
2025-10-14 13:40:00+00:00,246.055,246.175,244.77,245.07,15826
2025-10-14 13:45:00+00:00,245.105,245.49,244.8,245.18,19919
2025-10-14 13:50:00+00:00,245.2,245.835,245.06,245.37,21099
2025-10-14 13:55:00+00:00,245.42,246.32,245.42,246.23,20882
2025-10-14 14:00:00+00:00,246.24,246.51,245.875,246.47,20444
2025-10-14 14:05:00+00:00,246.5,246.775,246.2,246.45,20690
2025-10-14 14:10:00+00:00,246.515,246.585,246.01,246.45,16636
2025-10-14 14:15:00+00:00,246.4,247.03,246.35,246.68,9468
2025-10-14 14:20:00+00:00,246.755,247.085,246.74,247.065,14271
2025-10-14 14:25:00+00:00,247.13,247.23,246.83,247.03,13293
2025-10-14 14:30:00+00:00,246.99,247.425,246.985,247.34,12353
2025-10-14 14:35:00+00:00,247.45,247.48,247.14,247.16,6966
2025-10-14 14:40:00+00:00,247.05,247.345,246.97,247.17,6602
2025-10-14 14:45:00+00:00,247.18,247.57,247.18,247.57,11799
2025-10-14 14:50:00+00:00,247.58,247.7,247.12,247.32,11944
2025-10-14 14:55:00+00:00,247.31,247.355,247.025,247.24,9972
2025-10-14 15:00:00+00:00,247.28,247.43,247.28,247.43,4875
2025-10-14 15:05:00+00:00,247.48,247.69,246.99,246.99,5758
2025-10-14 15:10:00+00:00,247.01,247.03,246.635,246.7,13197
2025-10-14 15:15:00+00:00,246.665,246.67,246.3,246.42,19259
2025-10-14 15:20:00+00:00,246.41,246.555,246.35,246.54,8677
2025-10-14 15:25:00+00:00,246.55,246.55,246.12,246.19,8764
2025-10-14 15:30:00+00:00,246.17,246.46,246.17,246.4,9333
2025-10-14 15:35:00+00:00,246.41,246.98,246.29,246.32,15325
2025-10-14 15:40:00+00:00,246.44,247.11,246.41,246.97,11857
2025-10-14 15:45:00+00:00,247.04,247.17,246.98,247.04,4169
2025-10-14 15:50:00+00:00,247.04,247.445,247.02,247.25,5372
2025-10-14 15:55:00+00:00,247.24,247.43,247.225,247.37,3760
2025-10-14 16:00:00+00:00,247.36,247.37,247.08,247.155,5732
2025-10-14 16:05:00+00:00,247.2,247.24,246.85,246.85,3263
2025-10-14 16:10:00+00:00,246.895,247.11,246.895,247.035,2482
2025-10-14 16:15:00+00:00,247.08,247.51,247.06,247.5,8977
2025-10-14 16:20:00+00:00,247.5,247.715,247.39,247.41,6743
2025-10-14 16:25:00+00:00,247.38,247.4,247.26,247.38,3929
2025-10-14 16:30:00+00:00,247.43,247.62,247.41,247.56,4753
2025-10-14 16:35:00+00:00,247.53,247.65,247.43,247.505,4895
2025-10-14 16:40:00+00:00,247.54,247.68,247.525,247.67,3731
2025-10-14 16:45:00+00:00,247.685,248.02,247.685,247.91,3553
2025-10-14 16:50:00+00:00,247.86,247.97,247.775,247.895,3152
2025-10-14 16:55:00+00:00,247.885,247.91,247.62,247.625,4120
2025-10-14 17:00:00+00:00,247.575,247.69,247.49,247.63,2817
2025-10-14 17:05:00+00:00,247.7,247.765,247.645,247.74,2860
2025-10-14 17:10:00+00:00,247.76,247.83,247.48,247.48,4001
2025-10-14 17:15:00+00:00,247.49,247.68,247.49,247.54,5341
2025-10-14 17:20:00+00:00,247.66,247.8,247.63,247.715,3352
2025-10-14 17:25:00+00:00,247.8,247.9,247.7,247.79,8345
2025-10-14 17:30:00+00:00,247.77,247.82,247.48,247.52,14914
2025-10-14 17:35:00+00:00,247.5,247.58,247.19,247.215,15749
2025-10-14 17:40:00+00:00,247.21,247.54,247.21,247.54,2645
2025-10-14 17:45:00+00:00,247.71,247.755,247.545,247.58,4148
2025-10-14 17:50:00+00:00,247.59,247.73,247.43,247.64,3781
2025-10-14 17:55:00+00:00,247.64,247.64,247.41,247.59,5199
2025-10-14 18:00:00+00:00,247.61,247.705,247.38,247.505,9727
